Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Cozens, Dylan",C,Hurricanes, 201718 Regular Season,57,0.10576923076923077,0.14903846153846154,0.2548076923076923,53.0,208.0,17.104644025859628,False
"Franklin, Zane",C,Hurricanes, 201718 Regular Season,67,0.06167400881057269,0.10572687224669604,0.16740088105726872,38.0,227.0,19.20437703007758,True
"Davis, Jayden",LW,Hurricanes, 201718 Regular Season,11,0.02564102564102564,0.0,0.02564102564102564,1.0,39.0,17.988966181506846,False
"Pouteau, Brady",D,Hurricanes, 201718 Regular Season,31,0.009345794392523364,0.09345794392523364,0.102803738317757,11.0,107.0,20.006560890067828,True
"Pouteau, Brady",D,Pats, 201718 Regular Season,27,0.0,0.00980392156862745,0.00980392156862745,1.0,102.0,20.189150630243837,True
"Wilson, Koletrane",D,Hurricanes, 201718 Regular Season,59,0.015151515151515152,0.04040404040404041,0.05555555555555555,11.0,198.0,18.5495825095338,True
"MacPhee, Cameron",D,Tigers, 201718 Regular Season,20,0.011235955056179775,0.0,0.011235955056179775,1.0,89.0,18.53544846103616,True
"MacPhee, Cameron",D,Cougars, 201718 Regular Season,27,0.013333333333333334,0.02666666666666667,0.04,3.0,75.0,18.839107785935273,True
"Baker, Daniel",D,Tigers, 201718 Regular Season,11,0.0,0.027777777777777776,0.027777777777777776,1.0,36.0,16.785600385273973,False
"MacPherson, Dylan",D,Tigers, 201718 Regular Season,66,0.016666666666666666,0.075,0.09166666666666666,22.0,240.0,19.88388457732917,True
"Kohler, Mick",LW,Tigers, 201718 Regular Season,4,0.0,0.07142857142857142,0.07142857142857142,1.0,14.0,19.607876712328768,True
"Hamblin, James",C,Tigers, 201718 Regular Season,69,0.08433734939759036,0.17269076305220885,0.2570281124497992,64.0,249.0,18.896313613965656,True
"Anderson, Baxter",LW,Tigers, 201718 Regular Season,44,0.00641025641025641,0.02564102564102564,0.03205128205128205,5.0,156.0,18.00653019575602,False
"Rybinski, Henry",LW,Tigers, 201718 Regular Season,63,0.013333333333333334,0.04,0.05333333333333334,12.0,225.0,16.727558734779166,False
"Jevne, Ryan",RW,Tigers, 201718 Regular Season,68,0.08130081300813008,0.10975609756097561,0.1910569105691057,47.0,246.0,19.948368408471516,True
"Gerlach, Max",RW,Tigers, 201718 Regular Season,35,0.1322314049586777,0.15702479338842976,0.2892561983471074,35.0,121.0,19.768393037128675,True
"Gerlach, Max",RW,Blades, 201718 Regular Season,30,0.19,0.16,0.35,35.0,100.0,19.960459208013873,True
"Haden, Gary",C,Tigers, 201718 Regular Season,69,0.06719367588932806,0.09486166007905138,0.16205533596837945,41.0,253.0,19.15384786054092,True
"Heathcote, Dawson",RW,Tigers, 201718 Regular Season,46,0.037267080745341616,0.018633540372670808,0.055900621118012424,9.0,161.0,18.191452145597708,False
"Preziuso, Tyler",RW,Tigers, 201718 Regular Season,65,0.07083333333333333,0.06666666666666667,0.1375,33.0,240.0,19.164806571926327,True
"Williams, Josh",RW,Tigers, 201718 Regular Season,46,0.06707317073170732,0.054878048780487805,0.12195121951219512,20.0,164.0,17.03056018926582,False
"Nassen, Linus",D,Tigers, 201718 Regular Season,44,0.005988023952095809,0.1497005988023952,0.15568862275449102,26.0,167.0,19.84583508855711,True
"Gally, Dalton",D,Tigers, 201718 Regular Season,71,0.007782101167315175,0.038910505836575876,0.04669260700389105,12.0,257.0,20.145628682458806,True
"Rassell, Mark",LW,Tigers, 201718 Regular Season,69,0.199203187250996,0.11952191235059761,0.3187250996015936,80.0,251.0,21.042788702437967,True
"Chyzowski, Ryan",LW,Tigers, 201718 Regular Season,71,0.08171206225680934,0.12062256809338522,0.20233463035019456,52.0,257.0,17.846998545472506,False
"Clayton, Cole",D,Tigers, 201718 Regular Season,55,0.010101010101010102,0.025252525252525252,0.03535353535353535,7.0,198.0,18.052045036149835,False
"Kustra, Jake",D,Blades, 201718 Regular Season,71,0.017391304347826087,0.06086956521739131,0.0782608695652174,18.0,230.0,18.915438963949775,True
"Rubinchik, Mark",D,Blades, 201718 Regular Season,67,0.018604651162790697,0.08837209302325581,0.10697674418604651,23.0,215.0,18.997630738677884,True
"Bafaro, Seth",D,Blades, 201718 Regular Season,58,0.016042780748663103,0.0374331550802139,0.053475935828877004,10.0,187.0,17.840096296631934,False
"Goethals, Bradly",C,Blades, 201718 Regular Season,69,0.06578947368421052,0.07456140350877193,0.14035087719298245,32.0,228.0,19.755164991347034,True
"Ramsay, Gage",C,Blades, 201718 Regular Season,63,0.028708133971291867,0.06698564593301436,0.09569377990430622,20.0,209.0,19.427767731072418,True
"MacKenzie, Lukus",LW,Blades, 201718 Regular Season,13,0.0,0.09523809523809523,0.09523809523809523,4.0,42.0,18.515083877354453,True
"MacKenzie, Lukus",LW,Rebels, 201718 Regular Season,17,0.0,0.1111111111111111,0.1111111111111111,4.0,36.0,18.66638781403842,True
"MacKenzie, Lukus",LW,Winterhawks, 201718 Regular Season,29,0.01834862385321101,0.027522935779816515,0.045871559633027525,5.0,109.0,18.883313926125634,True
"Shmyr, Braylon",LW,Blades, 201718 Regular Season,72,0.1574468085106383,0.2170212765957447,0.37446808510638296,88.0,235.0,20.845390714851597,True
"Michaud, Dryden",LW,Blades, 201718 Regular Season,29,0.020833333333333332,0.020833333333333332,0.041666666666666664,4.0,96.0,19.820034676065593,True
"Hájek, Libor",D,Blades, 201718 Regular Season,33,0.07692307692307693,0.16346153846153846,0.2403846153846154,25.0,104.0,19.897282477615605,True
"Hájek, Libor",D,Pats, 201718 Regular Season,24,0.0449438202247191,0.10112359550561797,0.14606741573033707,13.0,89.0,20.1094278626246,True
"Farren, Michael",RW,Blades, 201718 Regular Season,62,0.05238095238095238,0.05238095238095238,0.10476190476190476,22.0,210.0,17.91657338105111,False
"Fantillo, Caleb",RW,Blades, 201718 Regular Season,38,0.05426356589147287,0.023255813953488372,0.07751937984496124,10.0,129.0,19.908959302327048,True
"Christensen, Logan",C,Blades, 201718 Regular Season,51,0.03067484662576687,0.04294478527607362,0.0736196319018405,12.0,163.0,19.185116742248855,True
"Wouters, Chase",C,Blades, 201718 Regular Season,72,0.07659574468085106,0.14042553191489363,0.2170212765957447,51.0,235.0,18.111144139509133,False
"Fiala, Evan",D,Blades, 201718 Regular Season,71,0.030434782608695653,0.05652173913043478,0.08695652173913043,20.0,230.0,20.785116740782875,True
"Machado, Brandon",C,Blades, 201718 Regular Season,60,0.005154639175257732,0.015463917525773196,0.020618556701030927,4.0,194.0,17.94948329931489,False
"Caller, Jackson",D,Blades, 201718 Regular Season,70,0.013157894736842105,0.10087719298245613,0.11403508771929824,26.0,228.0,18.678452662579907,True
"Paterson, Josh",C,Blades, 201718 Regular Season,72,0.13191489361702127,0.09361702127659574,0.225531914893617,53.0,235.0,19.160459208002283,True
"Dach, Kirby",C,Blades, 201718 Regular Season,52,0.040229885057471264,0.22413793103448276,0.26436781609195403,46.0,174.0,17.1577193358685,False
"Sissons, Colby",D,Broncos, 201718 Regular Season,71,0.046762589928057555,0.20863309352517986,0.25539568345323743,71.0,278.0,20.17279592560437,True
"Schmiemann, Dom",D,Broncos, 201718 Regular Season,21,0.0,0.03529411764705882,0.03529411764705882,3.0,85.0,18.65446479745107,True
"Schmiemann, Dom",D,Hitmen, 201718 Regular Season,47,0.006756756756756757,0.06756756756756757,0.07432432432432433,11.0,148.0,18.96806086266557,True
"Minulin, Artyom",D,Broncos, 201718 Regular Season,63,0.048,0.116,0.164,41.0,250.0,19.46320688448288,True
"Khaira, Sahvan",D,Broncos, 201718 Regular Season,64,0.023809523809523808,0.07936507936507936,0.10317460317460317,26.0,252.0,20.208369576259486,True
"Elder, Kaden",C,Broncos, 201718 Regular Season,66,0.06923076923076923,0.05384615384615385,0.12307692307692308,32.0,260.0,20.008262745276213,True
"Stotts, Riley",LW,Broncos, 201718 Regular Season,22,0.021739130434782608,0.010869565217391304,0.03260869565217391,3.0,92.0,17.88701515328394,False
"Stotts, Riley",LW,Hitmen, 201718 Regular Season,47,0.11486486486486487,0.16216216216216217,0.27702702702702703,41.0,148.0,18.20641702704913,False
"Wight, MacKenzie",RW,Broncos, 201718 Regular Season,54,0.004975124378109453,0.014925373134328358,0.01990049751243781,4.0,201.0,19.117677726191303,True
"Gawdin, Glenn",C,Broncos, 201718 Regular Season,66,0.21052631578947367,0.2556390977443609,0.46616541353383456,124.0,266.0,20.9565156315752,True
"Gable, Kole",LW,Broncos, 201718 Regular Season,68,0.022304832713754646,0.03717472118959108,0.05947955390334572,16.0,269.0,19.668686319692576,True
"Steenbergen, Tyler",C,Broncos, 201718 Regular Season,55,0.20982142857142858,0.24553571428571427,0.45535714285714285,102.0,224.0,20.190797330289108,True
"Heponiemi, Aleksi",C,Broncos, 201718 Regular Season,56,0.12121212121212122,0.38961038961038963,0.5108225108225108,118.0,231.0,19.189234151953016,True
"Patterson, Max",RW,Broncos, 201718 Regular Season,71,0.03237410071942446,0.0539568345323741,0.08633093525179857,24.0,278.0,18.224850720124916,False
"Waitzner, Quinton",C,Broncos, 201718 Regular Season,42,0.0064516129032258064,0.0,0.0064516129032258064,1.0,155.0,18.15855748036351,False
"Chaulk, Conner",C,Broncos, 201718 Regular Season,21,0.07317073170731707,0.06097560975609756,0.13414634146341464,11.0,82.0,20.522959588978388,True
"Chaulk, Conner",C,Hitmen, 201718 Regular Season,35,0.09433962264150944,0.09433962264150944,0.18867924528301888,20.0,106.0,20.8256680074226,True
"Stanley, Matthew",LD,Broncos, 201718 Regular Season,40,0.0,0.026490066225165563,0.026490066225165563,4.0,151.0,19.916284720648477,True
"Stanley, Matthew",LD,Hurricanes, 201718 Regular Season,33,0.01904761904761905,0.047619047619047616,0.06666666666666667,7.0,105.0,20.10848661912669,True
"Horning, Connor",D,Broncos, 201718 Regular Season,50,0.015544041450777202,0.02072538860103627,0.03626943005181347,7.0,193.0,16.851375863903403,False
"Barlage, Logan",C,Broncos, 201718 Regular Season,38,0.006993006993006993,0.04195804195804196,0.04895104895104895,7.0,143.0,16.993758803393078,False
"Barlage, Logan",C,Hurricanes, 201718 Regular Season,33,0.05714285714285714,0.06666666666666667,0.12380952380952381,13.0,105.0,17.182459221866416,False
"Moberg, Cole",D,Cougars, 201718 Regular Season,64,0.01020408163265306,0.04591836734693878,0.05612244897959184,11.0,196.0,17.420093355514773,False
"Lakusta, Joel",D,Cougars, 201718 Regular Season,70,0.043689320388349516,0.16019417475728157,0.20388349514563106,42.0,206.0,19.727530640508913,True
"Leppard, Jackson",LW,Cougars, 201718 Regular Season,68,0.07246376811594203,0.10144927536231885,0.17391304347826086,36.0,207.0,18.168183952030198,False
"Curtis, Josh",RW,Cougars, 201718 Regular Season,72,0.04186046511627907,0.12558139534883722,0.16744186046511628,36.0,215.0,19.485992249168326,True
"Maser, Josh",LW,Cougars, 201718 Regular Season,71,0.13270142180094788,0.0995260663507109,0.23222748815165878,49.0,211.0,19.168184029761186,True
"Perepeluk, Reid",RW,Cougars, 201718 Regular Season,10,0.06896551724137931,0.034482758620689655,0.10344827586206896,3.0,29.0,17.877102953767125,False
"Kryski, Max",LW,Cougars, 201718 Regular Season,62,0.044444444444444446,0.011111111111111112,0.05555555555555555,10.0,180.0,17.874849380332897,False
"O'Brien, Brogan",C,Cougars, 201718 Regular Season,52,0.10967741935483871,0.15483870967741936,0.2645161290322581,41.0,155.0,20.6010605457062,True
"Schoettler, Ryan",D,Cougars, 201718 Regular Season,72,0.037209302325581395,0.06976744186046512,0.10697674418604651,23.0,215.0,18.653115536839557,True
"Popugaev, Nikita",LW,Cougars, 201718 Regular Season,13,0.05,0.125,0.175,7.0,40.0,18.929507571703766,True
"Sander, Jack",D,Cougars, 201718 Regular Season,62,0.010638297872340425,0.005319148936170213,0.015957446808510637,3.0,188.0,17.882924424205974,False
"Collins, Shane",D,Cougars, 201718 Regular Season,4,0.0,0.0,0.0,0.0,9.0,20.62705479452055,True
"O'Rourke, Ethan",RW,Cougars, 201718 Regular Season,37,0.04424778761061947,0.07964601769911504,0.12389380530973451,14.0,113.0,18.85017768247001,True
"O'Rourke, Ethan",RW,Silvertips, 201718 Regular Season,29,0.010752688172043012,0.03225806451612903,0.043010752688172046,4.0,93.0,19.05494107523397,True
"Boyd, Aaron",LW,Cougars, 201718 Regular Season,67,0.06698564593301436,0.11483253588516747,0.18181818181818182,38.0,209.0,20.82297836806589,True
"Ryan, Liam",C,Cougars, 201718 Regular Season,34,0.018691588785046728,0.028037383177570093,0.04672897196261682,5.0,107.0,18.18833994154646,False
"McDonald, Kody",C,Cougars, 201718 Regular Season,35,0.18269230769230768,0.16346153846153846,0.34615384615384615,36.0,104.0,19.744075455907446,True
"McDonald, Kody",C,Raiders, 201718 Regular Season,33,0.12295081967213115,0.12295081967213115,0.2459016393442623,30.0,122.0,19.95227283350677,True
"Anderson, Josh",D,Cougars, 201718 Regular Season,25,0.011764705882352941,0.07058823529411765,0.08235294117647059,7.0,85.0,19.358434627970603,True
"Anderson, Josh",D,Broncos, 201718 Regular Season,28,0.017391304347826087,0.043478260869565216,0.06086956521739131,7.0,115.0,19.55360233928651,True
"Mikhalchuk, Vladislav",RW,Cougars, 201718 Regular Season,60,0.07865168539325842,0.10674157303370786,0.1853932584269663,33.0,178.0,18.424039222136944,False
"Gallagher, Luke",D,Chiefs, 201718 Regular Season,33,0.007874015748031496,0.023622047244094488,0.031496062992125984,4.0,127.0,17.827107477595725,False
"Leduc, Matt",D,Chiefs, 201718 Regular Season,51,0.005208333333333333,0.020833333333333332,0.026041666666666668,5.0,192.0,18.191615547297154,False
"Faith, Jeff",D,Chiefs, 201718 Regular Season,60,0.0205761316872428,0.04938271604938271,0.06995884773662552,17.0,243.0,20.2045419902517,True
"Helgesen, Tyson",D,Chiefs, 201718 Regular Season,72,0.021352313167259787,0.08185053380782918,0.10320284697508897,29.0,281.0,20.779884682785067,True
"Reid, Nolan",D,Chiefs, 201718 Regular Season,72,0.0498220640569395,0.07829181494661921,0.12811387900355872,36.0,281.0,19.993583312922055,True
"Cole, Rykr",RW,Chiefs, 201718 Regular Season,8,0.08333333333333333,0.041666666666666664,0.125,3.0,24.0,20.457170376712327,True
"McIndoe, Ethan",LW,Chiefs, 201718 Regular Season,71,0.07553956834532374,0.07553956834532374,0.1510791366906475,42.0,278.0,18.664816189634386,True
"Woods, Riley",LW,Chiefs, 201718 Regular Season,72,0.08896797153024912,0.11387900355871886,0.20284697508896798,57.0,281.0,19.73878879237411,True
"Ross, Taylor",LW,Chiefs, 201718 Regular Season,15,0.03636363636363636,0.03636363636363636,0.07272727272727272,4.0,55.0,19.6910074312393,True
"Ross, Taylor",LW,Hurricanes, 201718 Regular Season,49,0.11176470588235295,0.11176470588235295,0.2235294117647059,38.0,170.0,20.077247199151913,True
"Fafrak, Milos",LW,Chiefs, 201718 Regular Season,66,0.03488372093023256,0.03875968992248062,0.07364341085271318,19.0,258.0,18.70300566691043,True
"Ostir, Hayden",RW,Chiefs, 201718 Regular Season,10,0.08823529411764706,0.08823529411764706,0.17647058823529413,6.0,34.0,18.290319991438356,True
"Ostir, Hayden",RW,Tigers, 201718 Regular Season,31,0.05263157894736842,0.12280701754385964,0.17543859649122806,20.0,114.0,18.704123403223818,True
"Smith, Ty",D,Chiefs, 201718 Regular Season,69,0.05223880597014925,0.22014925373134328,0.27238805970149255,73.0,268.0,17.987166624244868,False
"Elynuik, Hudson",C,Chiefs, 201718 Regular Season,71,0.11191335740072202,0.19855595667870035,0.3104693140794224,86.0,277.0,20.436481694337264,True
"McKay, Riley",LW,Chiefs, 201718 Regular Season,62,0.01652892561983471,0.0371900826446281,0.05371900826446281,13.0,242.0,19.04015842864525,True
"Zummack, Eli",C,Chiefs, 201718 Regular Season,58,0.06637168141592921,0.11504424778761062,0.18141592920353983,41.0,226.0,17.99632236439361,False
"Hamaliuk, Dalton",D,Chiefs, 201718 Regular Season,71,0.01444043321299639,0.04332129963898917,0.05776173285198556,16.0,277.0,19.9981255299537,True
"Beckman, Adam",C,Chiefs, 201718 Regular Season,1,0.0,0.0,0.0,0.0,4.0,16.38082191780822,False
"Chorney, Carter",RW,Chiefs, 201718 Regular Season,41,0.011764705882352941,0.0,0.011764705882352941,2.0,170.0,17.115209430816126,False
"Jarratt, Ralph",D,Royals, 201718 Regular Season,53,0.008928571428571428,0.05803571428571429,0.06696428571428571,15.0,224.0,19.98092042959822,True
"Prowse, Mitchell",D,Royals, 201718 Regular Season,71,0.0035587188612099642,0.060498220640569395,0.06405693950177936,18.0,281.0,17.77744878897363,False
"Masella, Jeremy",D,Royals, 201718 Regular Season,35,0.02142857142857143,0.02857142857142857,0.05,7.0,140.0,18.881017573813953,True
"Masella, Jeremy",D,Raiders, 201718 Regular Season,33,0.008064516129032258,0.04838709677419355,0.056451612903225805,7.0,124.0,19.089258868666366,True
"Walford, Scott",D,Royals, 201718 Regular Season,69,0.007194244604316547,0.1079136690647482,0.11510791366906475,32.0,278.0,19.17681538641704,True
"Peckford, Ryan",C,Royals, 201718 Regular Season,33,0.09154929577464789,0.09859154929577464,0.19014084507042253,27.0,142.0,18.77573339726125,True
"Peckford, Ryan",C,Warriors, 201718 Regular Season,40,0.03867403314917127,0.08287292817679558,0.12154696132596685,22.0,181.0,19.04474835696487,True
"Phillips, Matthew",C,Royals, 201718 Regular Season,71,0.16901408450704225,0.22535211267605634,0.39436619718309857,112.0,284.0,19.95275716723896,True
"Gerth, Spencer",RW,Royals, 201718 Regular Season,43,0.017045454545454544,0.017045454545454544,0.03409090909090909,6.0,176.0,19.658757338104667,True
"Gerth, Spencer",RW,Silvertips, 201718 Regular Season,27,0.021739130434782608,0.021739130434782608,0.043478260869565216,4.0,92.0,19.847106315379275,True
"Florchuk, Eric",C,Royals, 201718 Regular Season,43,0.03977272727272727,0.11931818181818182,0.1590909090909091,28.0,176.0,18.001223091529322,False
"Florchuk, Eric",C,Blades, 201718 Regular Season,28,0.09473684210526316,0.12631578947368421,0.22105263157894736,21.0,95.0,18.19059619354467,False
"Martynov, Igor",LW,Royals, 201718 Regular Season,63,0.07142857142857142,0.0992063492063492,0.17063492063492064,43.0,252.0,19.16375015883864,True
"Fizer, Tarun",RW,Royals, 201718 Regular Season,45,0.0111731843575419,0.027932960893854747,0.03910614525139665,7.0,179.0,17.03304093359956,False
"Hannoun, Dante",C,Royals, 201718 Regular Season,66,0.09541984732824428,0.20610687022900764,0.3015267175572519,79.0,262.0,19.629448091895412,True
"Bishop, Anthony",D,Royals, 201718 Regular Season,4,0.0,0.043478260869565216,0.043478260869565216,1.0,23.0,19.5263698630137,True
"Bishop, Anthony",D,Americans, 201718 Regular Season,61,0.0,0.07009345794392523,0.07009345794392523,15.0,214.0,19.968004392069407,True
"Khomenko, Yan",RW,Royals, 201718 Regular Season,20,0.021739130434782608,0.09782608695652174,0.11956521739130435,11.0,92.0,19.643178720343606,True
"Legien, Jared",LW,Royals, 201718 Regular Season,36,0.087248322147651,0.1342281879194631,0.2214765100671141,33.0,149.0,19.296281743150807,True
"Legien, Jared",LW,Pats, 201718 Regular Season,24,0.10975609756097561,0.08536585365853659,0.1951219512195122,16.0,82.0,19.531501700126963,True
"Nagy, Regan",RW,Royals, 201718 Regular Season,26,0.1565217391304348,0.05217391304347826,0.20869565217391303,24.0,115.0,20.551409096015643,True
"Nagy, Regan",RW,Raiders, 201718 Regular Season,31,0.06306306306306306,0.12612612612612611,0.1891891891891892,21.0,111.0,20.859122146403237,True
"Kambeitz, Dino",RW,Royals, 201718 Regular Season,69,0.039711191335740074,0.02527075812274368,0.06498194945848375,18.0,277.0,18.14731180120256,False
"Freadrich, Jared",D,Royals, 201718 Regular Season,71,0.04240282685512368,0.0706713780918728,0.11307420494699646,32.0,283.0,20.043202213756466,True
"Oliver, Kaid",LW,Royals, 201718 Regular Season,64,0.02459016393442623,0.0778688524590164,0.10245901639344263,25.0,244.0,18.148014960178482,False
"Plouffe, Dylan",D,Giants, 201718 Regular Season,60,0.04477611940298507,0.15422885572139303,0.19900497512437812,40.0,201.0,18.895163146458927,True
"Ronning, Ty",RW,Giants, 201718 Regular Season,70,0.2663755458515284,0.10043668122270742,0.36681222707423583,84.0,229.0,20.410771346882914,True
"Morrison, Brad",C,Giants, 201718 Regular Season,42,0.07236842105263158,0.15789473684210525,0.23026315789473684,35.0,152.0,21.014988616544095,True
"Morrison, Brad",C,Hurricanes, 201718 Regular Season,32,0.15384615384615385,0.23076923076923078,0.38461538461538464,40.0,104.0,21.207095241678037,True
"Torzsok, Hunor",LW,Giants, 201718 Regular Season,25,0.01639344262295082,0.01639344262295082,0.03278688524590164,2.0,61.0,18.125961789203018,False
"McNabb, Cyle",RW,Giants, 201718 Regular Season,61,0.005208333333333333,0.036458333333333336,0.041666666666666664,8.0,192.0,17.507483190687285,False
"Malm, James",C,Giants, 201718 Regular Season,72,0.08225108225108226,0.20346320346320346,0.2857142857142857,66.0,231.0,18.735522675303642,True
"Hardy, Owen",LW,Giants, 201718 Regular Season,56,0.05789473684210526,0.06315789473684211,0.12105263157894737,23.0,190.0,19.09665049446061,True
"Holt, Dawson",C,Giants, 201718 Regular Season,65,0.06,0.11,0.17,34.0,200.0,19.08894733283654,True
"Barfoot, Aidan",RW,Giants, 201718 Regular Season,47,0.032467532467532464,0.012987012987012988,0.045454545454545456,7.0,154.0,16.77583744116278,False
"Ho, Tyler",RW,Giants, 201718 Regular Season,57,0.0056179775280898875,0.0449438202247191,0.05056179775280899,9.0,178.0,17.453979243213467,False
"Barberis, Matt",D,Giants, 201718 Regular Season,56,0.015957446808510637,0.14361702127659576,0.1595744680851064,30.0,188.0,20.163281309398098,True
"Bulych, Kaleb",D,Giants, 201718 Regular Season,63,0.004807692307692308,0.038461538461538464,0.04326923076923077,9.0,208.0,18.149041910590263,False
"Semchuk, Brendan",RW,Giants, 201718 Regular Season,33,0.06722689075630252,0.09243697478991597,0.15966386554621848,19.0,119.0,18.816637424001314,True
"Semchuk, Brendan",RW,Oil Kings, 201718 Regular Season,16,0.0975609756097561,0.07317073170731707,0.17073170731707318,7.0,41.0,19.012351759819133,True
"Skeoch, Darian",D,Giants, 201718 Regular Season,59,0.010416666666666666,0.020833333333333332,0.03125,6.0,192.0,20.995794097000076,True
"Watts, Brayden",LW,Giants, 201718 Regular Season,70,0.07456140350877193,0.09649122807017543,0.17105263157894737,39.0,228.0,19.071045350607285,True
"Roman, Milos",C,Giants, 201718 Regular Season,39,0.07352941176470588,0.16176470588235295,0.23529411764705882,32.0,136.0,18.362203452900705,False
"Kannok Leipert, Alex",D,Giants, 201718 Regular Season,60,0.024630541871921183,0.07881773399014778,0.10344827586206896,21.0,203.0,17.653322877971128,False
"Byram, Bowen",D,Giants, 201718 Regular Season,60,0.03260869565217391,0.11413043478260869,0.14673913043478262,27.0,184.0,16.761456309511324,False
"Hilsendager, James",D,Rockets, 201718 Regular Season,54,0.028846153846153848,0.08653846153846154,0.11538461538461539,24.0,208.0,20.976010230515968,True
"Ballhorn, Gordie",D,Rockets, 201718 Regular Season,72,0.02158273381294964,0.12949640287769784,0.1510791366906475,42.0,278.0,20.546000614325145,True
"Belcourt, Konrad",D,Rockets, 201718 Regular Season,20,0.013157894736842105,0.02631578947368421,0.039473684210526314,3.0,76.0,17.698210410549216,False
"Belcourt, Konrad",D,Raiders, 201718 Regular Season,20,0.0,0.0,0.0,0.0,77.0,17.94187776225887,False
"Korczak, Kaedan",D,Rockets, 201718 Regular Season,67,0.011583011583011582,0.05019305019305019,0.06177606177606178,16.0,259.0,17.135041710215557,False
"Zabransky, Libor",D,Rockets, 201718 Regular Season,72,0.007194244604316547,0.06115107913669065,0.0683453237410072,19.0,278.0,17.814493765010077,False
"Cowell, Jack",LW,Rockets, 201718 Regular Season,71,0.036101083032490974,0.08664259927797834,0.12274368231046931,34.0,277.0,18.88298691569501,True
"Brennan, Ted",C,Rockets, 201718 Regular Season,65,0.003937007874015748,0.031496062992125984,0.03543307086614173,9.0,254.0,18.140521162266957,False
"Kushniryk, Wil",LW,Rockets, 201718 Regular Season,51,0.010810810810810811,0.016216216216216217,0.02702702702702703,5.0,185.0,18.12911645724158,False
"Soustal, Tomas",C,Rockets, 201718 Regular Season,3,0.07142857142857142,0.07142857142857142,0.14285714285714285,2.0,14.0,20.623972602739727,True
"Soustal, Tomas",C,Oil Kings, 201718 Regular Season,66,0.11602209944751381,0.2154696132596685,0.3314917127071823,60.0,181.0,21.09318956488402,True
"Lind, Kole",RW,Rockets, 201718 Regular Season,58,0.16810344827586207,0.2413793103448276,0.40948275862068967,95.0,232.0,19.422128016708932,True
"Bruggen-Cate, Conner",LW,Rockets, 201718 Regular Season,70,0.06741573033707865,0.10112359550561797,0.16853932584269662,45.0,267.0,18.515863628023776,True
"Chizen, Braydyn",D,Rockets, 201718 Regular Season,61,0.02553191489361702,0.05531914893617021,0.08085106382978724,19.0,235.0,19.859124516321526,True
"McGauley, Colum",LW,Rockets, 201718 Regular Season,47,0.0106951871657754,0.0,0.0106951871657754,2.0,187.0,18.01318147236107,False
"Topping, Kyle",C,Rockets, 201718 Regular Season,66,0.0859375,0.16796875,0.25390625,65.0,256.0,18.334535892151816,False
"Foote, Cal",D,Rockets, 201718 Regular Season,60,0.07983193277310924,0.21428571428571427,0.29411764705882354,70.0,238.0,19.26320836476056,True
"Kindree, Liam",RW,Rockets, 201718 Regular Season,50,0.04145077720207254,0.09844559585492228,0.13989637305699482,27.0,193.0,18.21175014062812,False
"Mattson, Leif",RW,Rockets, 201718 Regular Season,63,0.1016260162601626,0.14227642276422764,0.24390243902439024,60.0,246.0,18.658329381448432,True
"Foote, Nolan",LW,Rockets, 201718 Regular Season,50,0.06310679611650485,0.13106796116504854,0.1941747572815534,40.0,206.0,17.274767678451134,False
"Harrison, Devan",D,Blazers, 201718 Regular Season,53,0.006535947712418301,0.0196078431372549,0.026143790849673203,4.0,153.0,18.200558992308917,False
"Ludwar, Tylor",D,Blazers, 201718 Regular Season,53,0.006711409395973154,0.013422818791946308,0.020134228187919462,3.0,149.0,18.518310082364614,True
"Zazula, Luke",D,Blazers, 201718 Regular Season,48,0.02112676056338028,0.02112676056338028,0.04225352112676056,6.0,142.0,17.735177546863774,False
"Shepard, Jackson",LW,Blazers, 201718 Regular Season,72,0.04285714285714286,0.06190476190476191,0.10476190476190476,22.0,210.0,18.05535353924931,False
"Sigrist, Justin",C,Blazers, 201718 Regular Season,50,0.02027027027027027,0.0472972972972973,0.06756756756756757,10.0,148.0,18.915608583384856,True
"Mahovlich, Scott",C,Blazers, 201718 Regular Season,14,0.0,0.0196078431372549,0.0196078431372549,1.0,51.0,18.60024848833476,True
"Mahovlich, Scott",C,Pats, 201718 Regular Season,29,0.0,0.029411764705882353,0.029411764705882353,3.0,102.0,18.911130039414317,True
"Holowko, Nic",LW,Blazers, 201718 Regular Season,7,0.2,0.06666666666666667,0.26666666666666666,4.0,15.0,20.28728595890411,True
"Holowko, Nic",LW,Cougars, 201718 Regular Season,10,0.030303030303030304,0.12121212121212122,0.15151515151515152,5.0,33.0,20.539506635273973,True
"Chyzowski, Nick",C,Blazers, 201718 Regular Season,72,0.09523809523809523,0.12380952380952381,0.21904761904761905,46.0,210.0,20.79507956664657,True
"Stuart, Brodi",LW,Blazers, 201718 Regular Season,70,0.07766990291262135,0.10679611650485436,0.18446601941747573,38.0,206.0,18.025216552843993,False
"Zary, Connor",C,Blazers, 201718 Regular Season,68,0.057291666666666664,0.09375,0.15104166666666666,29.0,192.0,16.480011073495888,False
"Benjafield, Quinn",RW,Blazers, 201718 Regular Season,69,0.0945273631840796,0.13930348258706468,0.23383084577114427,47.0,201.0,20.12658641596164,True
