Player Name,Team,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Shots Per Team Shots %,PIM Per Team PIM %,Player Age
"Twarynski, Carsen",Rockets,68,0.17578125,0.10546875,0.28125,0.8203125,0.41796875,20.31391903686947,"
"
"Toporowski, Jake",Chiefs,1,0.0,0.0,0.0,0.6,0.4,19.635616438356163,"
"
"Bean, Jake",Hitmen,25,0.07142857142857142,0.3142857142857143,0.38571428571428573,1.2428571428571429,0.17142857142857143,19.5056731194666,"
"
"Bean, Jake",Americans,31,0.05660377358490566,0.12264150943396226,0.1792452830188679,0.839622641509434,0.09433962264150944,19.77896329618429,"
"
"Hunt, Daemon",Warriors,9,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.045454545454545456,15.761472602739726,"
"
"Schaufler, Loeden",ICE,31,0.0,0.06666666666666667,0.06666666666666667,0.2111111111111111,0.06666666666666667,17.87819671821972,"
"
"Rubins, Kristians",Tigers,60,0.03255813953488372,0.09302325581395349,0.12558139534883722,0.5209302325581395,0.16744186046511628,20.271546422116874,"
"
"Leschyshyn, Jake",Pats,64,0.08450704225352113,0.10328638497652583,0.18779342723004694,0.7417840375586855,0.3145539906103286,19.02813695437321,"
"
"Soy, Tyler",Royals,66,0.1422924901185771,0.22134387351778656,0.36363636363636365,0.6482213438735178,0.16600790513833993,21.10344209874581,"
"
"Reddekopp, Chaz",Royals,46,0.03910614525139665,0.1340782122905028,0.17318435754189945,0.4581005586592179,0.2905027932960894,21.20971154139992,"
"
"McGrew, Jake",Chiefs,65,0.07509881422924901,0.07509881422924901,0.15019762845849802,0.7233201581027668,0.09090909090909091,19.06755591566178,"
"
"Dhaliwal, Bailey",Giants,7,0.0,0.04,0.04,0.12,0.68,18.78232020547945,"
"
"Mole, Tanner",Broncos,3,0.0,0.0,0.0,0.0,0.0,18.551369863013697,"
"
"Taphorn, Kaeden",ICE,61,0.03278688524590164,0.03825136612021858,0.07103825136612021,0.34972677595628415,0.09289617486338798,18.205615282679567,"
"
"Hair, Kelvin",Rockets,30,0.0,0.0,0.0,0.08653846153846154,0.057692307692307696,17.837425969153234,"
"
"Browne, Ethan",Silvertips,8,0.0,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.09523809523809523,16.48792808219178,"
"
"Browne, Ethan",Cougars,29,0.0125,0.1125,0.125,0.45,0.1,16.871984497314855,"
"
"Kope, Peter",Cougars,5,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,18.584075342465752,"
"
"Walker, Kyle",Silvertips,50,0.005649717514124294,0.02824858757062147,0.03389830508474576,0.2033898305084746,0.1864406779661017,17.657973592964666,"
"
"Roy, Jordan",Rebels,1,0.0,0.0,0.0,0.0,0.0,19.104109589041094,"
"
"Crosbie, Kyle",Rockets,1,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,16.660273972602738,"
"
"Kral, Filip",Chiefs,54,0.04205607476635514,0.12149532710280374,0.16355140186915887,0.4252336448598131,0.11214953271028037,18.41824084715234,"
"
"Mosher, Matthew",Blades,1,0.0,0.0,0.0,0.5,0.0,17.476712328767125,"
"
"Mosher, Matthew",Cougars,16,0.0,0.0,0.0,0.08,0.12,17.850617291176157,"
"
"Crossley, Austin",Raiders,19,0.0,0.04477611940298507,0.04477611940298507,0.1044776119402985,0.5671641791044776,18.52261870919842,"
"
"Crossley, Austin",Cougars,31,0.03488372093023256,0.023255813953488372,0.05813953488372093,0.3488372093023256,1.441860465116279,18.72160868730192,"
"
"Cicek, Nick",Winterhawks,7,0.0,0.0,0.0,0.3076923076923077,0.23076923076923078,17.61742294520548,"
"
"Hartje, Chase",Warriors,31,0.0,0.11333333333333333,0.11333333333333333,0.23333333333333334,0.06666666666666667,18.05723858340707,"
"
"Hartje, Chase",Wheat Kings,27,0.03296703296703297,0.054945054945054944,0.08791208791208792,0.3626373626373626,0.08791208791208792,18.255675792326667,"
"
"Terretta, Tyson",Thunderbirds,41,0.0,0.0072992700729927005,0.0072992700729927005,0.10218978102189781,0.08029197080291971,18.021135615115053,"
"
"Malukhin, Nikita",Thunderbirds,51,0.027932960893854747,0.0223463687150838,0.05027932960893855,0.2011173184357542,0.0670391061452514,17.677505018343563,"
"
"Craven, Joel",Tigers,33,0.008695652173913044,0.05217391304347826,0.06086956521739131,0.20869565217391303,0.10434782608695652,17.710791883481768,"
"
"Olson, Tate",Hurricanes,53,0.011049723756906077,0.12154696132596685,0.13259668508287292,0.6132596685082873,0.39226519337016574,20.965739295283342,"
"
"Orzeck, Nolan",ICE,8,0.0,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.0,17.06434075342466,"
"
"Wiesblatt, Orca",Hitmen,49,0.030864197530864196,0.04938271604938271,0.08024691358024691,0.18518518518518517,0.07407407407407407,17.79792837752155,"
"
"Lees, Tyler",Blades,32,0.02,0.01,0.03,0.2,0.2,17.82356009945554,"
"
"Benson, Tyler",Giants,58,0.14835164835164835,0.23076923076923078,0.3791208791208791,1.2747252747252746,0.3791208791208791,20.01077137800454,"
"
"Carpendale, Tyler",Thunderbirds,19,0.04838709677419355,0.03225806451612903,0.08064516129032258,0.24193548387096775,0.5161290322580645,17.877247818202186,"
"
"Reimer, Christian",Broncos,1,0.0,0.0,0.0,0.0,0.0,17.756164383561643,"
"
"Doust, Logan",Blades,3,0.0,0.0,0.0,0.2857142857142857,0.0,16.53150684931507,"
"
"Bjorklund, Paycen",Americans,47,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.17721518987341772,0.0949367088607595,17.266139464680805,"
"
"Bauer, Tyrel",Thunderbirds,2,0.0,0.0,0.0,0.0,0.0,15.784931506849315,"
"
"Salame, Neithan",Wheat Kings,3,0.0,0.0,0.0,0.0,0.0,16.885616438356166,"
"
"Zawatsky, Alec",Blades,43,0.022058823529411766,0.03676470588235294,0.058823529411764705,0.40441176470588236,0.19852941176470587,18.23049562704206,"
"
"Hendren, Parker",Giants,10,0.0,0.0,0.0,0.16129032258064516,0.06451612903225806,16.907250642123287,"
"
"McIsaac, Payton",Blades,1,0.0,0.0,0.0,0.0,0.0,16.86849315068493,"
"
"McCarry, Nick",Tigers,2,0.0,0.0,0.0,0.0,0.0,16.473972602739725,"
"
"McClennon, Connor",ICE,5,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,15.661815068493151,"
"
"Yamamoto, Kailer",Chiefs,40,0.12574850299401197,0.25748502994011974,0.38323353293413176,0.6646706586826348,0.10778443113772455,19.460995269888983,"
"
"Henry, Nick",Pats,53,0.07954545454545454,0.08522727272727272,0.16477272727272727,0.9090909090909091,0.18181818181818182,18.710328739734585,"
"
"Brown, Tanner",Giants,6,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,15.254880136986301,"
"
"Schmidt, Randen",Blades,36,0.0,0.05426356589147287,0.05426356589147287,0.1937984496124031,0.07751937984496124,18.152961810913943,"
"
"Gardiner, Drae",Warriors,3,0.0,0.0,0.0,0.0625,0.0,17.027397260273972,"
"
"Sanders, Matthew",Warriors,6,0.0,0.0,0.0,0.041666666666666664,0.0,17.1625,"
"
"Boyko, Noah",Hurricanes,3,0.0,0.0,0.0,0.08333333333333333,0.0,15.317123287671233,"
"
"Sourdif, Justin",Giants,4,0.0,0.0,0.0,0.4166666666666667,0.0,15.885616438356164,"
"
"Bowen, Ryan",Hurricanes,13,0.018867924528301886,0.09433962264150944,0.11320754716981132,0.33962264150943394,0.1509433962264151,19.02600933754281,"
"
"Belcourt, Liam",Americans,16,0.0,0.018518518518518517,0.018518518518518517,0.1111111111111111,0.1111111111111111,17.639981873394692,"
"
"Aquilon, Remy",Royals,7,0.0,0.0,0.0,0.038461538461538464,0.15384615384615385,16.9392551369863,"
"
"Shearer, James",Wheat Kings,43,0.0136986301369863,0.0684931506849315,0.0821917808219178,0.4178082191780822,0.14383561643835616,20.74061032800142,"
"
"Souch, Carter",Oil Kings,38,0.0392156862745098,0.049019607843137254,0.08823529411764706,0.2549019607843137,0.09803921568627451,16.386285444444773,"
"
"Brook, Josh",Warriors,45,0.014563106796116505,0.1407766990291262,0.1553398058252427,0.5145631067961165,0.22330097087378642,18.757077124088063,"
"
"Fahey, River",Rebels,26,0.015625,0.03125,0.046875,0.21875,0.1875,16.807184512892814,"
"
"Greig, Ridly",Wheat Kings,4,0.0,0.0625,0.0625,0.1875,0.0,15.439383561643835,"
"
"Gent, Tyus",Royals,5,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,16.90684931506849,"
"
"Guhle, Kaiden",Raiders,8,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.18181818181818182,15.976305650684932,"
"
"Bukac, Daniel",Wheat Kings,39,0.0,0.058823529411764705,0.058823529411764705,0.22794117647058823,0.29411764705882354,18.886234495814726,"
"
"Stewart, Greyson",Broncos,2,0.0,0.0,0.0,0.0,0.0,16.30821917808219,"
"
"Svenson, Justin",Rebels,18,0.0,0.0,0.0,0.16326530612244897,0.0,16.828993350512363,"
"
"King, Ben",Broncos,7,0.0,0.0,0.0,0.24,0.08,15.67410102739726,"
"
"Nychuk, Chad",Wheat Kings,3,0.0,0.0,0.0,0.0,0.0,16.78835616438356,"
"
"Beamin, Cole",Cougars,2,0.0,0.0,0.0,0.0,0.0,16.184931506849317,"
"
"Herold, Adam",Raiders,3,0.0,0.0,0.0,0.1,0.0,16.81232876712329,"
"
"Prokop, Luke",Hitmen,14,0.0,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.13953488372093023,15.697167634310787,"
"
"Neighbours, Jake",Oil Kings,11,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.16666666666666666,15.974986622431507,"
"
"Bains, Arshdeep",Rebels,39,0.017094017094017096,0.042735042735042736,0.05982905982905983,0.20512820512820512,0.1111111111111111,17.186241198123376,"
"
"Finley, Jack",Chiefs,7,0.0,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.26666666666666666,15.335145547945206,"
"
"Patrician, Evan",Giants,4,0.0,0.0,0.0,0.125,0.0,16.871232876712327,"
"
"MacLean, Mike",Thunderbirds,37,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.1349206349206349,0.38095238095238093,19.696686185431133,"
"
"Klassen, Devan",Hitmen,9,0.0,0.0,0.0,0.16666666666666666,0.0,16.647848886986303,"
"
"Crnkovic, Kyle",Blades,3,0.0,0.0,0.0,0.2,0.0,15.897945205479452,"
"
"Mack, Ethan",Blades,3,0.0,0.0,0.0,1.2,0.4,16.43904109589041,"
"
"Jarvis, Seth",Winterhawks,11,0.0,0.0625,0.0625,0.375,0.0,15.991237692636986,"
"
"Dureau, Jaydon",Winterhawks,6,0.0,0.0,0.0,0.35294117647058826,0.0,16.999914383561645,"
"
"Kjemhus, Kjell",Pats,3,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,16.752739726027396,"
"
"Kjemhus, Kjell",Cougars,24,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.2923076923076923,0.18461538461538463,16.95311167305463,"
"
"Spenst, Carter",Broncos,4,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,16.480479452054794,"
"
"Dubinsky, Cole",Pats,5,0.0,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.38095238095238093,15.122945205479452,"
"
"Alexander, Jacson",Broncos,32,0.007874015748031496,0.031496062992125984,0.03937007874015748,0.2755905511811024,0.047244094488188976,17.125383455778334,"
"
"Pelletier, Raphael",Oil Kings,5,0.0,0.0,0.0,0.1,0.0,15.928253424657534,"
"
"Smallwood, Jakin",ICE,1,0.0,0.0,0.0,0.0,0.0,16.95068493150685,"
"
"Jones, Nolan",Hurricanes,9,0.0,0.05,0.05,0.45,0.1,16.896575342465752,"
"
"Cotton, Alex",Hurricanes,4,0.0,0.0,0.0,0.0625,0.0,16.768835616438356,"
"
"Bader, Bryce",Hitmen,3,0.0,0.0,0.0,0.23076923076923078,0.0,16.7013698630137,"
"
"Lawson, Aidan",Oil Kings,2,0.0,0.0,0.0,0.0,0.0,16.71780821917808,"
"
"Morozoff, Alex",Rebels,29,0.06896551724137931,0.022988505747126436,0.09195402298850575,0.3218390804597701,0.06896551724137931,16.799922456633148,"
"
"Van Impe, Eric",Tigers,2,0.0,0.0,0.0,0.2222222222222222,0.0,16.256164383561647,"
"
"Dowhaniuk, Logan",Oil Kings,4,0.0,0.0,0.0,0.0,0.0,15.658561643835617,"
"
"Anderson, Dylan",Silvertips,1,0.0,0.0,0.0,0.0,0.2222222222222222,15.219178082191782,"
"
"Goncalves, Gage",Silvertips,1,0.0,0.0,0.0,0.0,0.2222222222222222,16.986301369863014,"
"
"Cadieux, Tom",Americans,4,0.0,0.0,0.0,0.1875,0.0,15.461986301369864,"
"
"Jette, Tyler",Americans,4,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.0,19.702397260273973,"
"
"Gorda, Brayden",Oil Kings,30,0.011494252873563218,0.034482758620689655,0.04597701149425287,0.4482758620689655,0.5632183908045977,18.93124211491277,"
"
"Culling, Matthew",Oil Kings,5,0.0,0.0,0.0,0.25,0.0,16.921061643835614,"
"
"Boucher, Jacob",Hurricanes,3,0.0,0.0,0.0,0.1111111111111111,0.0,15.945205479452056,"
"
"Korczak, Ryder",Hitmen,3,0.0,0.0,0.0,0.16666666666666666,0.0,15.315068493150683,"
"
"Gabrielle, Jesse",Pats,27,0.1326530612244898,0.061224489795918366,0.19387755102040816,0.8367346938775511,1.0714285714285714,20.75688109773479,"
"
"Smith, Zak",Rebels,10,0.0,0.03125,0.03125,0.21875,0.0,16.808524186643837,"
"
"Stevenson, Blake",Americans,5,0.0,0.0,0.0,0.14285714285714285,0.0,17.02517123287671,"
"
"Lambert, Edge",Cougars,2,0.0,0.0,0.0,0.3333333333333333,0.0,16.39178082191781,"
"
"Wiesblatt, Ozzy",Raiders,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,15.882191780821918,"
"
"Clayton, Hayden",Hurricanes,4,0.0,0.0,0.0,0.0,0.0,17.880479452054793,"
"
"Reinders, Kaden",Royals,3,0.0,0.0,0.0,0.16666666666666666,0.0,16.067808219178083,"
"
"Mount, Payton",Thunderbirds,6,0.0,0.08333333333333333,0.08333333333333333,0.75,0.0,16.100599315068493,"
"
"Craik, Keegan",Cougars,1,0.0,0.0,0.0,0.0,0.0,16.704109589041096,"
"
"Augustine, Cayde",Rockets,5,0.0,0.0,0.0,0.0,0.0,16.429280821917807,"
"
"Hopwo, Corson",Tigers,1,0.0,0.0,0.0,0.6666666666666666,0.0,16.742465753424657,"
"
"Allan, Blake",ICE,4,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.46153846153846156,0.0,16.897602739726025,"
"
"Pillar, Josh",Blazers,1,0.0,0.0,0.0,2.0,0.0,15.991780821917809,"
"
"Larson, Cordel",Chiefs,4,0.0,0.0,0.0,0.07692307692307693,0.0,16.78904109589041,"
"
"Boyle, Brendan",Cougars,3,0.0,0.0,0.0,1.75,0.0,16.865068493150687,"
"
"Sexsmith, Joel",Giants,4,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,15.860273972602739,"
"
"Yoder, Ty",Royals,1,0.0,0.0,0.0,0.16666666666666666,0.0,15.668493150684931,"
"
"Bowie, Connor",Cougars,10,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.19444444444444445,0.05555555555555555,16.938350813356166,"
"
"Lambos, Jonathon",Wheat Kings,1,0.0,0.0,0.0,0.0,0.6666666666666666,17.10958904109589,"
"
"Phare, Tyson",Cougars,2,0.0,0.0,0.0,0.14285714285714285,0.0,15.938356164383562,"
"
"Borysiuk, Jordan",Rebels,6,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,16.12662671232877,"
"
"Plummer, Krz",Giants,1,0.0,0.0,0.0,0.0,0.0,16.04931506849315,"
"
"Rowland, Ethan",Rebels,3,0.0,0.0,0.0,0.0,0.0,15.469178082191782,"
"
"Tracey, Brayden",Warriors,5,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,16.806335616438353,"
"
"Chudley, Jordan",ICE,1,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,17.09041095890411,"
"
"Ashton, Zachary",Blades,2,0.0,0.0,0.0,0.2857142857142857,0.0,17.104109589041094,"
"
"Gulka, Sean",Chiefs,4,0.0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,18.095890410958905,"
"
"Wilton, Dallon",Rockets,2,0.0,0.0,0.0,0.3076923076923077,0.0,16.891780821917806,"
"
"Saleski, Cohner",Raiders,1,0.0,0.0,0.0,0.75,0.0,16.18082191780822,"
"
