"Légaré, Nathan",RW,Drakkar, 2017-18 | Regular Season,17,0.05,0.05,0.1,4,40,16.83557158,1.026207204,0.10262072
"Dion, Yan",LW,Foreurs, 2017-18 | Regular Season,18,0.090909091,0.090909091,0.181818182,6,33,19.73375903,0.5607583,0.101956055
"Beaudoin, Tommy",RW,Huskies, 2017-18 | Regular Season,48,0.089820359,0.05988024,0.149700599,25,167,18.99470028,0.679451135,0.101714242
"Hoyt, Peyton",RW,Screaming Eagles, 2017-18 | Regular Season,43,0.111888112,0.034965035,0.146853147,21,143,18.91965002,0.691504207,0.101549569
"Desgagnés, Mathieu",LW,Saguenéens, 2017-18 | Regular Season,31,0.069767442,0.046511628,0.11627907,10,86,17.79929824,0.871432702,0.101329384
"Dubois-Tiberghen, Simon",D,Cataractes, 2017-18 | Regular Season,14,0.023255814,0.093023256,0.11627907,5,43,17.80581322,0.870386396,0.101207721
"Després, Hugo",C,Huskies, 2017-18 | Regular Season,23,0.060240964,0.072289157,0.13253012,11,83,18.50716944,0.757748587,0.100424512
"Paré, Justin",C,Océanic, 2017-18 | Regular Season,4,0.090909091,0.090909091,0.181818182,2,11,19.79760274,0.550505,0.100091818
"Coxhead, Andrew",C,Remparts, 2017-18 | Regular Season,51,0.054216867,0.060240964,0.114457831,19,166,17.83602295,0.865534715,0.099067226
"McQuaid, Chris",D,Olympiques, 2017-18 | Regular Season,24,0.014925373,0.104477612,0.119402985,8,67,18.103095,0.822642943,0.098226023
"Reeves, Lucas",LW,Olympiques, 2017-18 | Regular Season,3,0,0.1,0.1,1,10,17.15342466,0.97516,0.097516
"Miromanov, Daniil",D,Wildcats, 2017-18 | Regular Season,29,0.06122449,0.163265306,0.224489796,22,98,20.52912361,0.433022748,0.097209188
"Gursoy, Kevin",LW,Sea Dogs, 2017-18 | Regular Season,18,0.085106383,0.042553191,0.127659574,6,47,18.48993969,0.760515685,0.097087109
"Smith, Declan",C,Screaming Eagles, 2017-18 | Regular Season,51,0.080213904,0.090909091,0.171122995,32,187,19.70593751,0.565226436,0.09672324
"Bouchard, Xavier",D,Drakkar, 2017-18 | Regular Season,21,0,0.109090909,0.109090909,6,55,17.70637456,0.886356246,0.096693409
"Girard, Alexis",D,Sea Dogs, 2017-18 | Regular Season,22,0.033333333,0.083333333,0.116666667,7,60,18.07343024,0.827407104,0.096530829
"Lacombe, Pier-Olivier",D,Olympiques, 2017-18 | Regular Season,48,0.046357616,0.079470199,0.125827815,19,151,18.4581818,0.765616003,0.096335788
"Girard, Antoine",LW,Drakkar, 2017-18 | Regular Season,12,0.058823529,0.088235294,0.147058824,5,34,19.15101001,0.654347793,0.096227617
"Manseau, Jérémy",C,Cataractes, 2017-18 | Regular Season,17,0.046511628,0.11627907,0.162790698,7,43,19.57001978,0.587054823,0.095567064
"Sparkes, Sullivan",C,Islanders, 2017-18 | Regular Season,46,0.055944056,0.076923077,0.132867133,19,143,18.7480948,0.719055976,0.095538906
"Crête-Belzile, Olivier",D,Phoenix, 2017-18 | Regular Season,18,0.02,0.08,0.1,5,50,17.33493013,0.946010222,0.094601022
"Poulin, Anthony",C,Armada, 2017-18 | Regular Season,13,0.058823529,0.058823529,0.117647059,6,51,18.28385929,0.793612197,0.093366141
"Aspirot, Jonathan",D,Wildcats, 2017-18 | Regular Season,53,0.033707865,0.08988764,0.123595506,22,178,18.55248626,0.750470706,0.092754806
"Guilbault, Samuel",LW,Cataractes, 2017-18 | Regular Season,5,0.076923077,0.076923077,0.153846154,2,13,19.5,0.5983,0.092046154
"Theede, Dawson",C,Titan, 2017-18 | Regular Season,9,0.086956522,0.130434783,0.217391304,5,23,20.59225171,0.422884375,0.091931386
"Blier, Samuel",LW,Cataractes, 2017-18 | Regular Season,16,0.130434783,0.086956522,0.217391304,10,46,20.59375184,0.422643455,0.091879012
"Gawanke, Leon",D,Screaming Eagles, 2017-18 | Regular Season,48,0.02259887,0.101694915,0.124293785,22,177,18.64018405,0.736386441,0.091528258
"Klima, Kelly",RW,Saguenéens, 2017-18 | Regular Season,42,0.088,0.12,0.208,26,125,20.4908285,0.439172942,0.091347972
"Bourret, Olivier",LW,Screaming Eagles, 2017-18 | Regular Season,50,0.032608696,0.076086957,0.108695652,20,184,18.00457208,0.838465724,0.091137579
"Roy, Hugo",C,Phoenix, 2017-18 | Regular Season,19,0.092592593,0.111111111,0.203703704,11,54,20.44897191,0.445895111,0.090830486
"Breton, Alex",D,Olympiques, 2017-18 | Regular Season,43,0.037037037,0.17037037,0.207407407,28,135,20.51262134,0.435673012,0.09036181
"Bellamy, Jaxon",D,Phoenix, 2017-18 | Regular Season,8,0,0.090909091,0.090909091,2,22,17.07093322,0.988408125,0.089855284
"Abraham, Frédéric",C,Foreurs, 2017-18 | Regular Season,9,0,0.095238095,0.095238095,2,21,17.36376284,0.941379688,0.089655208
"Beauchamp, Anthony",RW,Olympiques, 2017-18 | Regular Season,48,0.059210526,0.078947368,0.138157895,21,152,19.20882898,0.645062066,0.089120417
"Olivier, Mathieu",RW,Phoenix, 2017-18 | Regular Season,19,0.12962963,0.111111111,0.240740741,13,54,20.93664315,0.367575111,0.088490304
"Eckl, Bastian",RW,Voltigeurs, 2017-18 | Regular Season,35,0.012903226,0.077419355,0.090322581,14,155,17.17018249,0.972468692,0.087835882
"Meisenheimer, Samuel",LW,Islanders, 2017-18 | Regular Season,27,0.0625,0.1,0.1625,13,80,19.87453279,0.538150035,0.087449381
"Plamondon, Alex",C,Cataractes, 2017-18 | Regular Season,17,0.02173913,0.086956522,0.108695652,5,46,18.22035556,0.803810897,0.08737075
"Mathieu, Olivier",LW,Remparts, 2017-18 | Regular Season,50,0.042424242,0.060606061,0.103030303,17,165,17.96205034,0.845294715,0.087090971
"Anglehart, Rémy",C,Armada, 2017-18 | Regular Season,19,0.071428571,0.042857143,0.114285714,8,70,18.48664714,0.76104447,0.086976511
"Sylvestre, Gabriel",D,Cataractes, 2017-18 | Regular Season,12,0.0625,0.09375,0.15625,5,32,19.77672036,0.553858711,0.086540424
"MacDougall, Ross",D,Screaming Eagles, 2017-18 | Regular Season,32,0.043859649,0.184210526,0.228070175,26,114,20.87855065,0.376904765,0.085960736
"Racicot, Médérick",D,Foreurs, 2017-18 | Regular Season,20,0.0625,0.0625,0.125,4,32,18.94745477,0.687038765,0.085879846
"Gladu, Zachary",RW,Foreurs, 2017-18 | Regular Season,5,0.076923077,0.076923077,0.153846154,2,13,19.77671233,0.55386,0.085209231
"Dunn, Sam",D,Remparts, 2017-18 | Regular Season,49,0.030864198,0.12962963,0.160493827,26,162,19.92368999,0.530255387,0.085102716
"Tremblay-Lapalme, Vincent",C,Saguenéens, 2017-18 | Regular Season,46,0.051851852,0.066666667,0.118518519,16,135,18.76885449,0.715721969,0.084826307
"Nauss, Morgan",D,Saguenéens, 2017-18 | Regular Season,44,0.015625,0.1328125,0.1484375,19,128,19.67135624,0.570780188,0.084725184
"Mongo, Yvan",C,Voltigeurs, 2017-18 | Regular Season,42,0.070588235,0.152941176,0.223529412,38,170,20.87538927,0.377412484,0.08436279
"Villeneuve, Gabriel",D,Saguenéens, 2017-18 | Regular Season,18,0.058823529,0.039215686,0.098039216,5,51,17.88224859,0.858110876,0.084128517
"Desmarais, Guillaume",LW,Voltigeurs, 2017-18 | Regular Season,17,0.049180328,0.032786885,0.081967213,5,61,16.88312056,1.018570838,0.083489413
"Côté, Louis-Filip",LW,Remparts, 2017-18 | Regular Season,51,0.048192771,0.06626506,0.114457831,19,166,18.78122843,0.713734715,0.081692528
"Campbell, Isiah",LW,Sea Dogs, 2017-18 | Regular Season,13,0,0.081081081,0.081081081,3,37,17.00828941,0.998468721,0.080956923
"Reginato, Cole",LW,Sea Dogs, 2017-18 | Regular Season,10,0.08,0.08,0.16,4,25,20.08476027,0.5043875,0.080702
"Hylland, Tyler",LW,Screaming Eagles, 2017-18 | Regular Season,44,0.05625,0.08125,0.1375,22,160,19.59236432,0.583466291,0.080226615
"Adams-Moisan, Morgan",RW,Voltigeurs, 2017-18 | Regular Season,50,0.118811881,0.099009901,0.217821782,44,202,20.96580224,0.36289216,0.079045817
"Mason, Kevin",C,Sea Dogs, 2017-18 | Regular Season,9,0,0.095238095,0.095238095,2,21,18.09342894,0.824195313,0.078494792
"Laaouan, Noah",D,Screaming Eagles, 2017-18 | Regular Season,40,0.013986014,0.062937063,0.076923077,11,143,16.91493857,1.013460866,0.077958528
"Vaysberg, David",LW,Cataractes, 2017-18 | Regular Season,5,0,0.076923077,0.076923077,1,13,16.91541096,1.013385,0.077952692
"Beaudin, Jérémie",D,Tigres, 2017-18 | Regular Season,20,0.029850746,0.104477612,0.134328358,9,67,19.66948465,0.571080765,0.076712342
"Plamondon, Yohan",LW,Sea Dogs, 2017-18 | Regular Season,6,0,0.090909091,0.090909091,1,11,18.00839041,0.8378525,0.076168409
"Leblanc, Samuel",RW,Sea Dogs, 2017-18 | Regular Season,5,0.1,0,0.1,1,10,18.48578767,0.7611825,0.07611825
"Skubel, Brandon",RW,Voltigeurs, 2017-18 | Regular Season,43,0.039548023,0.056497175,0.096045198,17,177,18.31620497,0.788417482,0.075723713
"Baker, Jarrett",D,Voltigeurs, 2017-18 | Regular Season,42,0.018404908,0.061349693,0.079754601,13,163,17.35419629,0.942916075,0.075201896
"Hudgin, Nathan",LW,Voltigeurs, 2017-18 | Regular Season,18,0.056338028,0.084507042,0.14084507,10,71,19.91793246,0.531180046,0.074814091
"Dunda, Liam",RW,Wildcats, 2017-18 | Regular Season,25,0.050632911,0.101265823,0.151898734,12,79,20.19367301,0.486896115,0.073958903
"King, Sam",RW,Islanders, 2017-18 | Regular Season,53,0.051948052,0.077922078,0.12987013,20,154,19.72667852,0.561895429,0.072973432
"Stevens, Liam",LW,Saguenéens, 2017-18 | Regular Season,44,0.061068702,0.038167939,0.099236641,13,131,18.66190393,0.732898228,0.072730359
"Hudson, Jacob",RW,Wildcats, 2017-18 | Regular Season,49,0.036144578,0.036144578,0.072289157,12,166,17.0012764,0.999595011,0.07225988
"Robidoux, Mikael",RW,Remparts, 2017-18 | Regular Season,30,0.032608696,0.065217391,0.097826087,9,92,18.67049627,0.731518299,0.071561573
"Grouchy, Matthew",RW,Remparts, 2017-18 | Regular Season,23,0.051282051,0.038461538,0.08974359,7,78,18.32020368,0.78777529,0.070697782
"Moynihan, Connor",LW,Mooseheads, 2017-18 | Regular Season,52,0.088372093,0.069767442,0.158139535,34,215,20.46040014,0.444059737,0.0702234
"Deakin-Poot, Nicholas",RW,Sea Dogs, 2017-18 | Regular Season,7,0,0.1,0.1,2,20,18.87003425,0.6994725,0.06994725
"Desroches, Olivier",D,Titan, 2017-18 | Regular Season,6,0,0.066666667,0.066666667,1,15,16.7077911,1.04672875,0.069781917
"Wilson, Luke",C,Sea Dogs, 2017-18 | Regular Season,13,0.068965517,0,0.068965517,2,29,16.92705078,1.011515645,0.0697597
"Roy, Charles-Antoine",C,Olympiques, 2017-18 | Regular Season,48,0.046357616,0.052980132,0.099337748,15,151,18.88557918,0.696975984,0.069236025
"Drolet, Félix-Antoine",D,Titan, 2017-18 | Regular Season,21,0.03030303,0.045454545,0.075757576,5,66,17.54101371,0.912913199,0.069160091
"Landreville, Alexandre",C,Olympiques, 2017-18 | Regular Season,50,0.069620253,0.101265823,0.170886076,27,158,20.70749699,0.404375984,0.069102225
"Chevrier, Simon",RW,Drakkar, 2017-18 | Regular Season,18,0.019607843,0.137254902,0.156862745,8,51,20.48706454,0.439777435,0.068984696
"Dicaire, Derek",LW,Drakkar, 2017-18 | Regular Season,5,0,0.090909091,0.090909091,1,11,18.50633562,0.7578825,0.068898409
"Lauzon, Félix",C,Tigres, 2017-18 | Regular Season,13,0.020408163,0.102040816,0.12244898,6,49,19.75371562,0.557553271,0.068271829
"Lanoue, Vincent",D,Tigres, 2017-18 | Regular Season,20,0.029850746,0.119402985,0.149253731,10,67,20.40921068,0.452280765,0.067504592
"Gaboury-Potvin, Alexis",RW,Saguenéens, 2017-18 | Regular Season,20,0.030769231,0.061538462,0.092307692,6,65,18.70371355,0.726183604,0.067032333
"Stewart, Chase",D,Océanic, 2017-18 | Regular Season,42,0.025641026,0.134615385,0.16025641,25,156,20.6476347,0.413989867,0.06634453
"Soucy, Ludovic",C,Océanic, 2017-18 | Regular Season,29,0.036697248,0.027522936,0.064220183,7,109,16.80613192,1.030935214,0.066206849
"Horvath, Jason",D,Cataractes, 2017-18 | Regular Season,13,0,0.074074074,0.074074074,2,27,17.68181988,0.890299727,0.065948128
"Fortin, Philippe",D,Foreurs, 2017-18 | Regular Season,7,0.076923077,0,0.076923077,1,13,17.89126712,0.8566625,0.065897115
"Milot-Ouellet, Vincent",RW,Saguenéens, 2017-18 | Regular Season,49,0.021276596,0.078014184,0.09929078,14,141,19.12227915,0.658961969,0.065428848
"Gallo-Demetris, Isaiah",C,Drakkar, 2017-18 | Regular Season,17,0.044444444,0.044444444,0.088888889,4,45,18.65984706,0.733228562,0.065175872
"Dickner, Samuel",LW,Drakkar, 2017-18 | Regular Season,19,0.018867925,0.056603774,0.075471698,4,53,17.92554642,0.851157245,0.064238283
"Larose, Nathan",D,Sea Dogs, 2017-18 | Regular Season,22,0.016949153,0.050847458,0.06779661,4,59,17.33945589,0.945283383,0.064087009
"Denny, Leon",D,Cataractes, 2017-18 | Regular Season,15,0.025,0.05,0.075,3,40,17.94703118,0.847706792,0.063578009
"Lampron, Vincent",D,Olympiques, 2017-18 | Regular Season,13,0.032258065,0.064516129,0.096774194,3,31,19.16833061,0.651566104,0.063054784
"Askew, Cameron",RW,Islanders, 2017-18 | Regular Season,26,0.078947368,0.078947368,0.157894737,12,76,20.74691422,0.398045576,0.062849301
"Le Coultre, Simon",D,Wildcats, 2017-18 | Regular Season,48,0.018404908,0.061349693,0.079754601,13,163,18.32432137,0.787113988,0.062775962
"Groleau, Jérémy",D,Saguenéens, 2017-18 | Regular Season,46,0.023076923,0.053846154,0.076923077,10,130,18.1546772,0.814358841,0.062642988
"Roelens, Metis",C,Olympiques, 2017-18 | Regular Season,43,0.014925373,0.052238806,0.067164179,9,134,17.46366134,0.925335989,0.062149432
"Casey, Thomas",C,Islanders, 2017-18 | Regular Season,49,0.05,0.021428571,0.071428571,10,140,17.8088703,0.86989543,0.062135388
"Paradis, Joakim",D,Drakkar, 2017-18 | Regular Season,4,0,0.083333333,0.083333333,1,12,18.58869863,0.744655,0.062054583
"Gagné, Marc-Antoine",C,Saguenéens, 2017-18 | Regular Season,10,0.043478261,0.043478261,0.086956522,2,23,18.78572346,0.713012813,0.062001114
"Kielb, Darien",D,Olympiques, 2017-18 | Regular Season,47,0.026666667,0.06,0.086666667,13,150,18.80882957,0.709301971,0.061472837
"Arsenault, Alexis",D,Huskies, 2017-18 | Regular Season,48,0.029239766,0.040935673,0.070175439,12,171,17.81935782,0.868211135,0.060927097
"Verrette, Etienne",D,Remparts, 2017-18 | Regular Season,42,0,0.090909091,0.090909091,13,143,19.11164097,0.66067046,0.060060951
"Gagnon, Mathieu",C,Huskies, 2017-18 | Regular Season,6,0.055555556,0,0.055555556,1,18,16.55453767,1.07134125,0.059518958
"Grisé, Alexandre",LW,Tigres, 2017-18 | Regular Season,19,0.078125,0.015625,0.09375,6,64,19.28314471,0.633126959,0.059355652
"Thompson, Will",D,Olympiques, 2017-18 | Regular Season,29,0.019607843,0.107843137,0.12745098,13,102,20.32605305,0.46563588,0.059345749
"Benoit, Simon",D,Cataractes, 2017-18 | Regular Season,17,0,0.093023256,0.093023256,4,43,19.27109199,0.635062626,0.059075593
"Kuzmin, Daniil",LW,Wildcats, 2017-18 | Regular Season,39,0.017391304,0.060869565,0.07826087,9,115,18.53402858,0.75343501,0.058964479
"Holwell, Adam",D,Titan, 2017-18 | Regular Season,23,0,0.146666667,0.146666667,11,75,20.73495377,0.399966425,0.058661742
"DaSilva, Ryan",D,Armada, 2017-18 | Regular Season,18,0.03030303,0.075757576,0.106060606,7,66,19.78208108,0.552997778,0.05865128
"Fortin, Jérémy",C,Saguenéens, 2017-18 | Regular Season,45,0.022900763,0.053435115,0.076335878,10,131,18.44591965,0.767585304,0.058594298
"Anttalainen, Aleksi",D,Armada, 2017-18 | Regular Season,18,0.016393443,0.06557377,0.081967213,5,61,18.77742527,0.714345502,0.05855291
"Huntington, Jimmy",C,Tigres, 2017-18 | Regular Season,20,0.014925373,0.074626866,0.089552239,6,67,19.15441616,0.653800765,0.058549322
"MacIsaac, Keenan",D,Titan, 2017-18 | Regular Season,23,0.013333333,0.066666667,0.08,6,75,18.66920034,0.731726425,0.058538114
"Blackmore, G",RW,Wildcats, 2017-18 | Regular Season,43,0.01986755,0.052980132,0.072847682,11,151,18.22371815,0.803270864,0.058516421
"Bramwell, Connor",LW,Armada, 2017-18 | Regular Season,2,0,0.125,0.125,1,8,20.31917808,0.46674,0.0583425
"Dion, Benjamin",LW,Foreurs, 2017-18 | Regular Season,20,0,0.057142857,0.057142857,2,35,16.87620065,1.019682175,0.058267553
"Smith, Ryan",C,Saguenéens, 2017-18 | Regular Season,40,0.042372881,0.033898305,0.076271186,9,118,18.54699137,0.751353186,0.057306599
"Fournier, Jordan Ty",RW,Screaming Eagles, 2017-18 | Regular Season,53,0.078125,0.067708333,0.145833333,28,192,20.79637883,0.390101561,0.056889811
"Marleau, Vincent",C,Huskies, 2017-18 | Regular Season,49,0.023809524,0.053571429,0.077380952,13,168,18.68785091,0.728731144,0.05638991
"Bishop, Joel",LW,Mooseheads, 2017-18 | Regular Season,42,0.034883721,0.040697674,0.075581395,13,172,18.59752562,0.743237385,0.056174919
"Martin, Jérémy",LW,Cataractes, 2017-18 | Regular Season,7,0.055555556,0,0.055555556,1,18,16.93784247,1.0097825,0.056099028
"Pataki, Brady",RW,Wildcats, 2017-18 | Regular Season,36,0.051282051,0.034188034,0.085470085,10,117,19.16451614,0.652178708,0.05574177
"Flower, Walter",D,Mooseheads, 2017-18 | Regular Season,34,0.013888889,0.0625,0.076388889,11,144,18.69379618,0.727776334,0.055594025
"Gilbert, Kevin",RW,Phoenix, 2017-18 | Regular Season,17,0.020408163,0.081632653,0.102040816,5,49,19.84794412,0.542420175,0.055348997
"Paquette-Bisson, Tobie",D,Armada, 2017-18 | Regular Season,19,0,0.149253731,0.149253731,10,67,20.92700459,0.369123063,0.055092995
"Imbeault, Jason",RW,Océanic, 2017-18 | Regular Season,18,0.041666667,0.041666667,0.083333333,6,72,19.14252846,0.655709929,0.054642494
"Théorêt, Frédérik",RW,Cataractes, 2017-18 | Regular Season,10,0.064516129,0,0.064516129,2,31,17.9859482,0.841456719,0.05428753
"Fontaine, David",RW,Armada, 2017-18 | Regular Season,4,0,0.0625,0.0625,1,16,17.86506849,0.86087,0.053804375
"Ivan, Michal",D,Titan, 2017-18 | Regular Season,17,0.016393443,0.049180328,0.06557377,4,61,18.13926902,0.816833396,0.053562846
"Green, Matt",C,Sea Dogs, 2017-18 | Regular Season,11,0.066666667,0.033333333,0.1,3,30,19.91632063,0.531438906,0.053143891
"Hatto, Samuel",RW,Olympiques, 2017-18 | Regular Season,48,0.046052632,0.019736842,0.065789474,10,152,18.20886303,0.805656597,0.053003723
"Dajcar, Tomas",D,Remparts, 2017-18 | Regular Season,29,0.025,0.0375,0.0625,5,80,17.95029837,0.847182082,0.05294888
"Dignard, Carl-Olivier",LW,Voltigeurs, 2017-18 | Regular Season,23,0.027777778,0.027777778,0.055555556,4,72,17.31758313,0.948796149,0.052710897
"Malo, Alec",LW,Olympiques, 2017-18 | Regular Season,43,0.03030303,0.037878788,0.068181818,9,132,18.44442045,0.767826075,0.052351778
"Thompson, Will",D,Huskies, 2017-18 | Regular Season,18,0,0.128571429,0.128571429,9,70,20.69602258,0.406218774,0.052228128
"Lapointe, Yann-Félix",D,Phoenix, 2017-18 | Regular Season,14,0.023255814,0.046511628,0.069767442,3,43,18.56714402,0.74811667,0.052194186
"Samson, Mathieu",RW,Cataractes, 2017-18 | Regular Season,8,0,0.052631579,0.052631579,1,19,17.1046875,0.982987188,0.051736168
"Forest, Wilson",D,Océanic, 2017-18 | Regular Season,51,0.016216216,0.075675676,0.091891892,17,185,19.75449148,0.557428669,0.051223175
"Boudrias, Karl",D,Océanic, 2017-18 | Regular Season,18,0,0.056603774,0.056603774,3,53,17.63068971,0.898511233,0.050859126
"Plourde, Olivier",C,Olympiques, 2017-18 | Regular Season,6,0.043478261,0.043478261,0.086956522,2,23,19.61258562,0.58021875,0.050453804
"Lepage, Jordan",D,Océanic, 2017-18 | Regular Season,23,0.02,0.05,0.07,7,100,18.84689883,0.703188048,0.049223163
"Basque, William",C,Olympiques, 2017-18 | Regular Season,23,0.033898305,0.033898305,0.06779661,4,59,18.75419868,0.718075692,0.048683098
"Kyte, Patrick",D,Mooseheads, 2017-18 | Regular Season,43,0.027932961,0.039106145,0.067039106,12,179,18.70717128,0.725628292,0.048645472
"Boivin, Félix",D,Tigres, 2017-18 | Regular Season,20,0.014925373,0.074626866,0.089552239,6,67,19.84482712,0.542920765,0.04861977
"Crête-Belzile, Antoine",D,Armada, 2017-18 | Regular Season,14,0,0.0625,0.0625,3,48,18.38622044,0.777172998,0.048573312
"Smallwood, Ian",D,Screaming Eagles, 2017-18 | Regular Season,31,0.018181818,0.054545455,0.072727273,8,110,19.0678145,0.667708992,0.048560654
"Bower, William",C,Islanders, 2017-18 | Regular Season,7,0.090909091,0,0.090909091,1,11,19.91322774,0.531935625,0.048357784
"Ouellet, Edouard",RW,Tigres, 2017-18 | Regular Season,15,0,0.055555556,0.055555556,3,54,17.95193356,0.84691947,0.047051082
"Merisier-Ortiz, Christopher",D,Drakkar, 2017-18 | Regular Season,18,0,0.045454545,0.045454545,2,44,16.81919579,1.028837157,0.046765325
"Auger, Kyle",D,Wildcats, 2017-18 | Regular Season,10,0.033333333,0.033333333,0.066666667,2,30,18.87175728,0.699195781,0.046613052
"Bolduc, Samuel",D,Armada, 2017-18 | Regular Season,18,0.015384615,0.030769231,0.046153846,3,65,17.07346551,0.988001439,0.045600066
"Murphy, Liam",LW,Titan, 2017-18 | Regular Season,22,0.041666667,0.041666667,0.083333333,6,72,19.86314384,0.539979099,0.044998258
"Hladonik, Jan",LW,Armada, 2017-18 | Regular Season,16,0.019230769,0.038461538,0.057692308,3,52,18.3846076,0.777432019,0.044851847
"Kreutzer, Gregory",D,Voltigeurs, 2017-18 | Regular Season,38,0,0.049079755,0.049079755,8,163,17.53682692,0.913585596,0.044838557
"Stewart, Jacob",C,Wildcats, 2017-18 | Regular Season,15,0,0.041666667,0.041666667,2,48,16.68236954,1.050811453,0.043783811
"Massie, Noah",D,Islanders, 2017-18 | Regular Season,32,0,0.057471264,0.057471264,5,87,18.5358883,0.75313634,0.043283698
"Neveu, Jacob",D,Huskies, 2017-18 | Regular Season,49,0.01754386,0.070175439,0.087719298,15,171,20.16456323,0.491571146,0.043120276
"Desgroseilliers, Nicolas",LW,Voltigeurs, 2017-18 | Regular Season,15,0.051724138,0.017241379,0.068965517,4,58,19.48141605,0.601284583,0.041467902
"DeGagné, Alex",D,Cataractes, 2017-18 | Regular Season,16,0,0.047619048,0.047619048,2,42,17.86318677,0.861172205,0.0410082
"Leblanc, Samuel",RW,Armada, 2017-18 | Regular Season,10,0,0.055555556,0.055555556,2,36,18.63799229,0.736738438,0.040929913
"McQuaid, Chris",D,Huskies, 2017-18 | Regular Season,24,0.036144578,0.012048193,0.048192771,4,83,17.96075483,0.845502775,0.040747122
"Bennett, Zachery",D,Voltigeurs, 2017-18 | Regular Season,6,0,0.043478261,0.043478261,1,23,17.39991438,0.93557375,0.04067712
"Duquette, Marc-Olivier",D,Voltigeurs, 2017-18 | Regular Season,50,0.014851485,0.059405941,0.074257426,15,202,19.83429539,0.54461216,0.040441497
"Reid, Ben",RW,Sea Dogs, 2017-18 | Regular Season,14,0.054054054,0,0.054054054,2,37,18.63022595,0.737985713,0.03989112
"Egan, Taylor",D,Islanders, 2017-18 | Regular Season,41,0.026086957,0.043478261,0.069565217,8,115,19.65971053,0.572650489,0.039836556
"Bélanger, Jean-Simon",RW,Drakkar, 2017-18 | Regular Season,11,0.068965517,0,0.068965517,2,29,19.62976509,0.577459727,0.039824809
"Havlena, Kyle",D,Screaming Eagles, 2017-18 | Regular Season,19,0,0.044117647,0.044117647,3,68,17.63562624,0.897718426,0.039605225
"Boissonneault, Mathieu",LW,Armada, 2017-18 | Regular Season,18,0.029850746,0.014925373,0.044776119,3,67,17.71815177,0.884464825,0.039602903
"Smith, Andrew",D,Tigres, 2017-18 | Regular Season,18,0.017857143,0.053571429,0.071428571,4,56,19.82560908,0.546007182,0.039000513
"Harwell, Chase",RW,Tigres, 2017-18 | Regular Season,19,0.061538462,0.046153846,0.107692308,7,65,21.00985972,0.355816529,0.038318703
"Guenette, Maxence",D,Foreurs, 2017-18 | Regular Season,17,0,0.037037037,0.037037037,1,27,16.81075803,1.03019226,0.038155269
"Chisholm, Logan",LW,Titan, 2017-18 | Regular Season,18,0.017241379,0.017241379,0.034482759,2,58,16.34736094,1.104613833,0.038090132
"Joncas, Alexandre",D,Phoenix, 2017-18 | Regular Season,19,0,0.037037037,0.037037037,2,54,16.8270541,1.027575111,0.038058337
"Caron, Thomas",LW,Remparts, 2017-18 | Regular Season,8,0,0.04,0.04,1,25,17.30147688,0.951382813,0.038055313
"Wojcik, Anthony",LW,Remparts, 2017-18 | Regular Season,6,0.0625,0,0.0625,1,16,19.4817637,0.60122875,0.037576797
"Paradis, Joakim",D,Saguenéens, 2017-18 | Regular Season,13,0,0.047619048,0.047619048,2,42,18.31943226,0.78789918,0.037519009
"Berube, Marcel",C,Islanders, 2017-18 | Regular Season,22,0.014705882,0.029411765,0.044117647,3,68,17.96748839,0.844421365,0.037253884
"Pelletier, Thomas",D,Voltigeurs, 2017-18 | Regular Season,32,0.008474576,0.025423729,0.033898305,4,118,16.40538932,1.095294476,0.037128626
"MacLellan, Ryan",D,Screaming Eagles, 2017-18 | Regular Season,25,0,0.042105263,0.042105263,4,95,17.74432716,0.880261058,0.037063624
"Collin, Maxime",LW,Armada, 2017-18 | Regular Season,14,0.02173913,0.02173913,0.043478261,2,46,17.9451814,0.848003867,0.036869733
"Ouellet, Nathan",RW,Océanic, 2017-18 | Regular Season,31,0.01,0.03,0.04,4,100,17.5320129,0.914358729,0.036574349
"Virtue, Braeden",D,Remparts, 2017-18 | Regular Season,22,0,0.036144578,0.036144578,3,83,16.93208115,1.010707768,0.036531606
"Bernard, Jacob",D,Océanic, 2017-18 | Regular Season,15,0,0.036363636,0.036363636,2,55,16.98253274,1.002605242,0.036458372
"Bowman, Parker",LW,Océanic, 2017-18 | Regular Season,42,0,0.046979866,0.046979866,7,149,18.42513894,0.770922686,0.036217844
"Gravel, Jérôme",D,Tigres, 2017-18 | Regular Season,19,0,0.046153846,0.046153846,3,65,18.36568164,0.780471529,0.036021763
"Doyon, Nathaniel",RW,Islanders, 2017-18 | Regular Season,40,0.00862069,0.034482759,0.043103448,5,116,18.04043324,0.832706421,0.035892518
"Sansfaçon, Alexis",D,Armada, 2017-18 | Regular Season,11,0,0.051282051,0.051282051,2,39,18.89981807,0.694689219,0.035625088
"Gagnon, Anthony",RW,Olympiques, 2017-18 | Regular Season,30,0.029126214,0.019417476,0.048543689,5,103,18.68221744,0.729635879,0.035419217
"Naud, Samuel",RW,Huskies, 2017-18 | Regular Season,44,0.012987013,0.032467532,0.045454545,7,154,18.40565919,0.774051135,0.035184142
"Laframboise, Jérémy",C,Remparts, 2017-18 | Regular Season,50,0.024242424,0.018181818,0.042424242,7,165,18.10451601,0.822414728,0.034890322
